feature_id	start	end	chromosome
ENSG00000284303	54834495	54834601	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000284061	54839791	54856976	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000283925	54856229	54856976	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000288651	54871744	54878424	CHR_HSCHR19KIR_HG2393_CTG3_1
ENSG00000284462	54696604	54700905	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000283748	54703952	54704235	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284314	54707916	54713453	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284480	54724485	54736499	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000283901	54724502	54798256	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284236	54738477	54753024	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284232	54754995	54767341	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284551	54769766	54784293	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284006	54786326	54790289	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284206	54803569	54814519	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284589	54816470	54830783	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284264	54832712	54848602	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284046	54850469	54867221	CHR_HSCHR19KIR_HG2394_CTG3_1
ENSG00000284302	54696604	54700905	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000283833	54703952	54704235	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000283983	54707916	54713453	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000284318	54724502	54784651	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000284555	54758122	54760232	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000284013	54789901	54800883	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000284342	54802834	54817144	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000284244	54819042	54834935	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000284381	54836809	54853573	CHR_HSCHR19KIR_HG2396_CTG3_1
ENSG00000276459	54738512	54753028	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000278248	54769801	54784302	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000276357	54850475	54867233	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000274639	54724479	54736534	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000275245	54786437	54797952	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000276154	54832687	54848602	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000275225	54754999	54767347	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000278856	54816482	54830789	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000275456	54803616	54814523	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000278411	54868957	54869063	CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1
ENSG00000275047	54830927	54845947	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000275511	54864251	54881045	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000276086	54724481	54736671	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000273603	54847887	54862123	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000275596	54819506	54828970	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000273922	54707916	54713453	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000275608	54802886	54817473	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000273498	54789862	54800938	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000278277	54771294	54784697	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000276994	54703952	54704235	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000278692	54754729	54769262	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000275735	54738547	54752855	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000273546	54700593	54700905	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000275782	54882769	54882875	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1
ENSG00000273735	54864204	54872914	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000276433	54724498	54736060	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000276518	54771247	54784650	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000278152	54738439	54769215	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000277267	54707916	54713453	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000276534	54802839	54817200	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000277650	54830903	54845777	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000273661	54754679	54769001	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000274271	54700593	54700905	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000274676	54819459	54828923	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000274193	54789815	54800891	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000273517	54847867	54861881	CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1
ENSG00000277921	54700593	54700905	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000277554	54738470	54752993	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000278074	54803565	54814279	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000276328	54724453	54736091	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000274163	54786260	54790260	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000274842	54707916	54713453	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000274406	54832654	54848284	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000275276	54769704	54783960	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000274009	54703952	54704235	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000274942	54754928	54766523	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000273518	54816451	54830756	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000275262	54850443	54867215	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000277153	54868939	54869045	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000274324	54877320	54892899	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000274130	54703952	54704235	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000278731	54754673	54769220	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000277620	54724450	54736092	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000277616	54814388	54828892	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000276501	54861074	54875379	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000275112	54700593	54700905	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000274518	54738519	54752638	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000276013	54799595	54812147	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000274945	54848094	54859121	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000276247	54707916	54713453	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000274243	54782617	54797414	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000278414	54771198	54780682	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000276970	54754966	54767314	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000277272	54816451	54830756	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000276035	54786406	54790261	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000276001	54700593	54700905	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000277964	54803571	54814487	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000276590	54738496	54752881	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000275750	54769705	54783961	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000278442	54850442	54867200	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000274786	54724451	54736098	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000274947	54832654	54848283	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000276243	54707916	54713453	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000274082	54703952	54704235	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000275168	54868924	54869030	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1
ENSG00000277355	54789806	54800882	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000274120	54707916	54713453	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000276425	54738476	54752501	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000275421	54847678	54861692	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000275172	54724485	54736504	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000277193	54830865	54845301	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000276392	54819505	54829001	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000276212	54771219	54784641	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000276099	54698377	54700905	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000273578	54754600	54768961	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000276498	54802804	54817417	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000278758	54864015	54880809	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000274708	54882533	54882639	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1
ENSG00000276848	54464632	54477600	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278795	54639543	54644657	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274646	54201241	54249371	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274084	54429706	54442942	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278555	54594151	54602395	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000275584	54238892	54243172	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274000	54504943	54519583	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276146	54274195	54281689	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277114	54138182	54156190	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277286	54686316	54698662	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277816	54217107	54223520	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000273740	54628233	54632455	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277414	54250781	54257977	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000275116	54229470	54230647	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277366	54268383	54269416	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274914	54314131	54327636	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274669	54548949	54569575	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278723	54655800	54667814	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276458	54380864	54394163	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276537	54347370	54369057	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274952	54669793	54684345	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278312	54393938	54395858	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278409	54362810	54366855	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278622	54190368	54194965	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274101	54575908	54581617	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277808	54156104	54160226	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277789	54160591	54173655	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276175	54294163	54306461	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000273633	54397172	54405337	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276935	54173818	54190312	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278738	54701102	54715618	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274935	54525581	54534404	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277477	54717647	54721610	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276604	54069947	54081380	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000275330	54040833	54063953	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000273511	54094681	54102740	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274323	54264323	54264425	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274073	54107066	54115801	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277154	54115536	54131896	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000275082	54894315	54930171	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000278149	54973355	54992248	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276211	54942736	54967295	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000275822	54835171	54842110	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274359	54102906	54107026	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277786	54852540	54876536	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000276798	54315894	54346149	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276163	54360692	54377679	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276979	54446939	54458015	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278355	54314055	54320118	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278362	54576966	54586961	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275196	54426396	54427817	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000273884	54294043	54306352	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000274174	54594345	54618340	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275434	54459987	54474463	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000274739	54488004	54503024	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278415	54545136	54562282	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278120	54504993	54518921	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278707	54521328	54538122	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276912	54429845	54441468	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000274143	54476583	54485924	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275577	54040833	54063953	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275644	54094681	54102740	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000274796	54190866	54195141	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275304	54539846	54539952	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275633	54684540	54709099	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276323	54107066	54115801	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276220	54102906	54107026	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276826	54715159	54734052	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278322	54173854	54190480	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275796	54636119	54671975	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275117	54115536	54131896	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000274176	54138182	54156191	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276774	54156127	54160192	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000275384	54069947	54081380	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000274626	54201473	54208260	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276260	54160649	54173691	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000288613	54748461	54753897	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276066	54040833	54063953	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274638	54970903	55006759	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274941	54138182	54156191	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276628	54156127	54160192	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276766	54102906	54107026	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000273506	54911759	54918698	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274905	54160649	54173691	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276341	55049943	55068836	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274078	54190866	54195141	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000277359	54201473	54208260	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000278519	54173854	54190480	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000277179	54929128	54953124	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000278533	54094681	54102740	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000278670	55019324	55043883	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276263	54107066	54115801	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274651	54115536	54131896	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000277178	54069947	54081380	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000275583	54746804	54761173	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274412	54763061	54777585	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274921	54763075	54854081	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274498	54779616	54785052	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000273911	54855924	54864640	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276468	54852887	54865626	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000277709	54883911	54885779	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276875	54838897	54850914	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000275921	54867554	54882047	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276145	54069947	54081380	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000277025	54173854	54190480	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276082	54138182	54156191	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000273944	55077480	55096373	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000274672	54190866	54195141	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276065	55046861	55071420	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000277629	54939296	54946235	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000274873	54160649	54173691	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000275935	54156127	54160192	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276363	54040833	54063953	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000275323	54201473	54208260	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276982	54094681	54102740	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276804	54956665	54980661	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000275086	54107066	54115801	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000274894	54115536	54131896	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000273642	54102906	54107026	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000275843	54998440	55034296	CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000274889	54069947	54081380	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000276159	54040833	54063953	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000275399	54972989	55008845	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000274566	55021410	55045969	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000277824	54913845	54920784	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000278081	54201473	54208260	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000275474	55052029	55070922	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000277776	54931214	54955210	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000277733	54173854	54190480	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000275165	54190866	54195141	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000276296	54107066	54115801	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000275979	54138182	54156191	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000276421	54115536	54131896	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000274703	54094681	54102740	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000277457	54156127	54160192	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000278296	54876512	54876618	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000277996	54160649	54173691	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000278365	54102906	54107026	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000274533	54845266	54856124	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000276739	54857994	54874788	CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000275658	54746977	54761521	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000276387	54778277	54792578	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000273753	54763492	54775840	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000275838	54794614	54811438	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000276572	54733008	54744567	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000273943	54138182	54156191	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000278426	54156127	54160192	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000277071	54867507	54891503	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000274953	54040833	54063953	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000274050	54957703	54982262	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000273519	54813162	54813268	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000277923	54173854	54190480	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000275724	54102906	54107026	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000275551	54094681	54102740	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000278789	54909282	54945138	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000277667	54160649	54173691	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000274005	54201473	54208260	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000273833	54107066	54115801	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000277953	54115536	54131896	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000273896	54190866	54195141	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000275123	54069947	54081380	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000273916	54850138	54857077	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000274504	54988322	55007215	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000278634	54503437	54518077	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000278827	54360973	54365019	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000277807	54547681	54568080	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000276720	54229605	54230979	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000277751	54274438	54278995	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000276033	54463149	54476118	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000275539	54239108	54243457	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000275564	54804243	54821411	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274926	54699775	54714233	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000276887	54345546	54367221	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000273991	54251026	54258210	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274305	54379038	54392337	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274616	54138182	54156191	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000278516	54156107	54160227	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274110	54283996	54300924	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000273622	54395351	54403578	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000273880	54716322	54720285	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000273535	54836140	54846123	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000277924	54668491	54683019	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000277398	54524093	54532898	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000278173	54853492	54877496	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000275819	54428232	54441459	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000278169	54684990	54697367	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000278031	54574401	54580112	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274495	54392112	54394035	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000277060	54894717	54929555	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000278729	54654506	54666521	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000276042	54592642	54600251	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000278137	54268619	54269662	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000275566	54780466	54797223	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274384	54160592	54173661	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274609	54733566	54744515	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000273592	54173824	54190479	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000275545	54746462	54760779	CHR_HSCHR19LRC_PGF1_CTG3_1
